;UniqueOPID;LatitudeEpsg4326;LongitudeEpsg4326;Name;OPTafTapCode;Country;ValidityDateStart;ValidityDateEnd;IsCurrentlyValid
2681;HR75109;45.2506;15.3202;Tounj;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1389;HR75110;45.234;15.3333;Kukača;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1995;HR75111;45.2344;15.2963;Oštarije;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1304;HR75112;45.2206;15.3288;Košare;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2075;HR75222;45.4381;16.287;Petrinja;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1766;HR75223;45.4425;16.3596;Mošćenica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1649;HR75301;45.553;15.5313;Mahično;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3188;HR75302;45.5912;15.5302;Zorkovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2019;HR75303;45.612;15.4823;Ozalj;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3125;HR75304;45.6247;15.4633;Zaluka;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1168;HR75305;45.6453;15.4084;Kamanje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
324;HR75306;45.638;15.3832;Brlog Grad;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
358;HR75307;45.6442;15.3513;Bubnjarci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1913;HR75402;45.296;15.1782;Ogulinski Hreljin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1637;HR75403;45.3284;15.1705;Ljubošina;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
893;HR75404;45.3428;15.1281;Gomirje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2991;HR75405;45.3727;15.0715;Vrbovsko;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1747;HR75406;45.423;15.0162;Moravice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
330;HR75407;45.4649;14.9612;Brod Moravice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3218;HR75408;45.4498;14.9375;Žrnovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2411;HR75409;45.4254;14.9028;Skrad;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1418;HR75410;45.4001;14.8905;Kupjak;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3122;HR75411;45.398;14.8577;Zalesina;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
602;HR75412;45.3915;14.7974;Delnice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1561;HR75413;45.3566;14.7722;Lokve;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2967;HR75414;45.3177;14.7321;Vrata;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
847;HR75415;45.3003;14.7174;Fužine;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1514;HR75416;45.2816;14.7151;Lič;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
707;HR75417;45.2672;14.6913;Drivenik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3184;HR75418;45.2881;14.6519;Zlobin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2088;HR75419;45.2835;14.6291;Plase;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1711;HR75420;45.2769;14.6176;Melnice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1708;HR75421;45.3066;14.5957;Meja;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2648;HR75422;45.3245;14.539;Škrljevo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1906;HR75460;45.266;15.2315;Ogulin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2584;HR75502;45.3208;14.4638;Sušak Pećine;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2258;HR75560;45.3301;14.4303;Rijeka;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2281;HR75562;45.3231;14.4532;Rijeka Brajdica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
70;HR75601;45.2986;14.5595;Bakar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2659;HR75603;45.2889;14.5418;Šoići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2608;HR75605;45.4766;14.2444;Šapjane;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2067;HR75607;45.4119;14.3032;Permani;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1145;HR75608;45.3923;14.3086;Jurdani;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1159;HR75609;45.3802;14.3169;Jušići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2308;HR75610;45.3698;14.304;Rukavac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1924;HR75611;45.3646;14.321;Opatija-Matulji;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1367;HR75612;45.3381;14.3997;Krnjevo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2006;HR76001;45.2188;15.2774;Oštarije-Ravnice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1130;HR76002;45.1974;15.2891;Josipdol;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2936;HR76003;45.15;15.3342;Vojnovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1473;HR76004;45.1122;15.3624;Latin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2092;HR76005;45.0783;15.3681;Plaški;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
238;HR76007;45.0329;15.399;Blata;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1519;HR76008;44.9777;15.4297;Lička Jesenica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2304;HR76010;44.8667;15.4885;Rudopolje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2996;HR76011;44.8489;15.4271;Vrhovine;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2677;HR76012;45.2103;15.2832;Šušnjevo Selo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1526;HR76013;45.1326;15.3545;Lički Podhum;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2373;HR76101;44.7977;15.3745;Sinac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1534;HR76103;44.7732;15.3586;Ličko Lešće;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2557;HR76105;44.7061;15.3506;Studenci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2069;HR76106;44.648;15.3888;Perušić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1523;HR76107;44.6045;15.4178;Lički Osik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
923;HR76108;44.5362;15.3936;Gospić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
198;HR76109;44.5059;15.445;Bilaj-Ribnik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1692;HR76110;44.4558;15.5187;Medak;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1375;HR76111;44.4374;15.5656;Kruškovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2223;HR76112;44.4161;15.6029;Raduč;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1583;HR76113;44.3761;15.6638;Lovinac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1531;HR76114;44.3588;15.7015;Ličko Cerje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2255;HR76115;44.3387;15.7469;Ričice;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2672;HR76116;44.3177;15.7785;Štikada;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
940;HR76117;44.3004;15.8221;Gračac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1670;HR76202;44.2674;15.9694;Malovan;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3190;HR76203;44.2436;16.0692;Zrmanja;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2212;HR76205;44.1536;16.093;Prljevo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2099;HR76206;44.1276;16.1319;Plavno;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2026;HR76208;44.0765;16.1234;Pađene;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1232;HR76260;44.0366;16.1984;Knin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2226;HR76301;44.0226;16.0642;Radučić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1212;HR76303;43.9876;15.9576;Kistanje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
784;HR76304;43.9627;15.8626;Đevreske;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
557;HR76305;43.9657;15.791;Dalmatinska Ostrovica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
386;HR76306;43.98;15.7406;Bulići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1335;HR76307;43.9977;15.6817;Kožlovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
167;HR76308;44.0263;15.6143;Benkovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2238;HR76309;44.0531;15.5443;Raštević;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1784;HR76310;44.0698;15.4948;Nadin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2637;HR76311;44.0873;15.4557;Škabrnje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2207;HR76312;44.0872;15.418;Prkos;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
868;HR76313;44.0703;15.3812;Galovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
600;HR76314;44.0504;15.3442;Debeljak;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2568;HR76315;44.0573;15.3131;Sukošan;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
175;HR76316;44.0813;15.2777;Bibinje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3029;HR76317;44.1063;15.2423;Zadar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1509;HR76318;43.9908;15.7174;Lepuri;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2664;HR76322;44.0288;15.5811;Šopot;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1162;HR76401;43.9726;16.2059;Kaldrma;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1299;HR76402;43.9497;16.2096;Kosovo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2679;HR76403;43.8934;16.2103;Tepljuh;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2408;HR76404;43.8742;16.1967;Siverić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
720;HR76405;43.8637;16.1819;Drniš;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3205;HR76406;43.8318;16.1458;Žitnić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2339;HR76407;43.7952;16.1588;Sedramić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2086;HR76408;43.7668;16.1835;Planjane;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2721;HR76409;43.7415;16.1815;Unešić;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
426;HR76410;43.7048;16.1769;Cera;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1292;HR76411;43.6898;16.1485;Koprno;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2058;HR76412;43.6756;16.1178;Perković;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2193;HR76501;43.6367;16.1588;Primorski Dolac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
80;HR76502;43.6416;16.1885;Bakovići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
284;HR76503;43.6293;16.2016;Brdašce;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2186;HR76504;43.6296;16.2139;Preslo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2190;HR76505;43.6103;16.2262;Prgomet;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1455;HR76506;43.5838;16.2331;Labin Dalmatinski;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2313;HR76507;43.5634;16.2987;Sadine;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1199;HR76508;43.5674;16.3448;Kaštel Stari;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1203;HR76509;43.5489;16.4305;Kaštel Sućurac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2466;HR76510;43.5372;16.471;Solin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
646;HR76512;43.6518;16.1266;Donji Dolac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1196;HR76513;43.5555;16.3857;Kaštel Kambelovac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1195;HR76514;43.5535;16.4002;Kaštel Gomilica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2477;HR76660;43.5047;16.443;Split;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2485;HR76661;43.5221;16.4553;Split Predgrađe;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2286;HR76701;43.6696;16.0518;Ripište;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
554;HR76702;43.6727;16.0107;Dabar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2198;HR76703;43.6785;15.982;Primorsko Vrpolje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2196;HR76704;43.6963;15.9468;Primorski Sv. Juraj;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1675;HR76705;43.7201;15.9069;Mandalina;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2619;HR76760;43.73;15.8979;Šibenik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2626;HR76761;43.7257;15.9026;Šibenik Luka;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2245;HR76762;43.7054;15.9232;Ražine;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1617;HR77400;45.3555;14.1054;Lupoglav;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1045;HR77401;45.3438;14.073;Hum u Istri;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
264;HR77402;45.3043;14.0523;Borut;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
447;HR77403;45.2766;14.0138;Cerovlje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1849;HR77404;45.259;13.9895;Novaki;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2045;HR77405;45.2398;13.9462;Pazin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
991;HR77407;45.2155;13.8872;Heki stajalište;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2602;HR77408;45.1851;13.8672;Sveti Petar u šumi;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3215;HR77409;45.1463;13.8555;Žminj;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1169;HR77410;45.1171;13.8367;Kanfanar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2463;HR77411;45.0918;13.8445;Smoljanci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2329;HR77412;45.0658;13.8587;Savićenta;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
471;HR77413;45.0416;13.866;Čabrunići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1154;HR77414;45.025;13.8652;Juršići;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2910;HR77415;44.9667;13.8561;Vodnjan;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
864;HR77416;44.9335;13.8715;Galižana;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2216;HR77417;44.8798;13.8471;Pula;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2630;HR77418;44.8885;13.8661;Šijana;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1343;HR77419;45.1601;13.8626;Krajcar Brijeg;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
987;HR77420;45.2253;13.8944;Heki;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2916;HR77421;44.9607;13.8557;Vodnjan stajalište;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
474;HR77422;45.0308;13.8649;Čabrunići selo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
391;HR77425;45.4263;13.9852;Buzet;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2289;HR77426;45.4004;14.0389;Roč;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2294;HR77427;45.3739;14.0799;Ročko polje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1899;HR77428;45.4123;14.0143;Nugla;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2717;HR77451;45.321;14.1529;Učka;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1372;HR77453;45.1945;14.1068;Kršan;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2237;HR77454;45.0628;14.0423;Raša;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1716;HR78650;43.0567;17.6469;Metković;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1398;HR78651;43.0297;17.6051;Kula Norinska;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1929;HR78652;43.0203;17.564;Opuzen;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1249;HR78653;43.0409;17.5374;Komin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
96;HR78654;43.0454;17.5063;Banja;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2295;HR78655;43.0451;17.4781;Rogotin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1384;HR78656;43.0255;17.5895;Krvavac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2496;HR78657;43.0482;17.4498;Stablina;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2111;HR78680;43.0484;17.4339;Ploče;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1256;HR78801;45.149;18.4145;Kopanica Beravci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2370;HR78802;45.1268;18.4263;Sikirevci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2452;HR78803;45.0745;18.4732;Slavonski Šamac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
779;HR91005;45.1942;19.0186;Đeletovci stajalište;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1863;HR91009;45.2466;18.9008;Novi Jankovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2856;HR91301;45.2926;18.8226;Vinkovci Bolnica;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2327;HR92302;45.7569;16.0445;Sava;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3091;HR92306;45.7538;16.0362;Zagreb RK OS-skretnica 461;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2695;HR92480;45.7999;15.9611;Trešnjevka (S);;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2178;HR92515;45.7658;16.3425;Prečec;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1726;HR92908;45.7459;16.0403;Mičevac;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3073;HR92921;45.7512;15.9876;Zagreb Klara Mlaka-skretnica 1;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2691;HR94060;45.8006;15.9615;Trešnjevka (R);;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
897;HR94807;46.3644;16.6854;Goričan;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
341;HR94903;46.4831;16.4447;Brodec;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
610;HR95002;45.7679;15.9492;Delta;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1193;HR95060;45.4881;15.5492;Karlovac Centar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1370;HR95112;45.2345;15.2876;Krpelj;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2017;HR99998;45.4767;18.0715;Otpremništvo Našicecement;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
21167;CZ30002;49.793174;18.422834;hi Havirov;CZ30002;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
21168;CZ30003;49.809973;18.567474;hi Louky n.O.;CZ30003;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
20464;CZ34403;49.858539;18.280427;Uhelna sluzba;CZ34403;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
20957;CZ34975;49.165036;16.543952;Ostopovice z;CZ34975;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
21280;CZ34976;49.162245;16.571278;Brno-St. Liskovec z;CZ34976;Czech Republic;2021-12-12 00:00:00+01:00;2050-12-31 00:00:00+01:00;Valid
20983;CZ35041;49.803163;18.2742;Vitkovice vyh.c.144;CZ35041;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
21379;CZ35816;49.080346;16.605203;Odb Rajhrad;CZ35816;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
19750;CZ38030;49.177096;16.607239;Brno hl.n. odst.n. F;CZ38030;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
19752;CZ38031;49.170297;16.609265;Brno hl.n. odst.n. H;CZ38031;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
19921;CZ38134;49.805244;18.458543;Prostredni Sucha;CZ38134;Czech Republic;2022-04-27 00:00:00+02:00;2050-12-31 00:00:00+01:00;Valid
